date,key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2021-09-06,US_MI,0.0,0.0,,,1069258.0,21657.0,,
2021-09-07,US_MI,6781.0,34.0,,,1076039.0,21691.0,,
2021-09-08,US_MI,3255.0,54.0,,,1079294.0,21745.0,,
2021-09-09,US_MI,326.0,0.0,,,1079620.0,21745.0,,
2021-09-10,US_MI,6761.0,62.0,,,1086381.0,21807.0,,
2021-09-11,US_MI,0.0,0.0,,,1086381.0,21807.0,,
2021-09-12,US_MI,0.0,0.0,,,1086381.0,21807.0,,
2021-09-13,US_MI,6822.0,33.0,,,1093203.0,21840.0,,
2021-09-14,US_MI,216.0,1.0,,,1093419.0,21841.0,,
2021-09-15,US_MI,7532.0,64.0,,,1100951.0,21905.0,,
2021-09-16,US_MI,258.0,0.0,,,1101209.0,21905.0,,
2021-09-17,US_MI,6478.0,77.0,,,1107687.0,21982.0,,
2021-09-18,US_MI,0.0,0.0,,,1107687.0,21982.0,,
2021-09-19,US_MI,78.0,0.0,,,1107765.0,21982.0,,
2021-09-20,US_MI,8068.0,38.0,,,1115833.0,22020.0,,
2021-09-21,US_MI,164.0,0.0,,,1115997.0,22020.0,,
2021-09-22,US_MI,7484.0,90.0,,,1123481.0,22110.0,,
2021-09-23,US_MI,302.0,2.0,,,1123783.0,22112.0,,
2021-09-24,US_MI,6876.0,84.0,,,1130659.0,22196.0,,
2021-09-25,US_MI,0.0,0.0,,,1130659.0,22196.0,,
2021-09-26,US_MI,72.0,0.0,,,1130731.0,22196.0,,
2021-09-27,US_MI,8564.0,31.0,,,1139295.0,22227.0,,
2021-09-28,US_MI,275.0,2.0,,,1139570.0,22229.0,,
2021-09-29,US_MI,8410.0,107.0,,,1147980.0,22336.0,,
2021-09-30,US_MI,323.0,1.0,,,1148303.0,22337.0,,
2021-10-01,US_MI,8923.0,84.0,,,1157226.0,22421.0,,
2021-10-02,US_MI,0.0,0.0,,,1157226.0,22421.0,,
2021-10-03,US_MI,154.0,0.0,,,1157380.0,22421.0,,
2021-10-04,US_MI,9717.0,65.0,,,1167097.0,22486.0,,
2021-10-05,US_MI,181.0,0.0,,,1167278.0,22486.0,,
2021-10-06,US_MI,9411.0,104.0,,,1176689.0,22590.0,,
2021-10-07,US_MI,0.0,0.0,,,1176689.0,22590.0,,
2021-10-08,US_MI,10111.0,93.0,,,1186800.0,22683.0,,
2021-10-09,US_MI,0.0,0.0,,,1186800.0,22683.0,,
2021-10-10,US_MI,0.0,0.0,,,1186800.0,22683.0,,
2021-10-11,US_MI,9793.0,35.0,,,1196593.0,22718.0,,
2021-10-12,US_MI,0.0,0.0,,,1196593.0,22718.0,,
2021-10-13,US_MI,10849.0,125.0,,,1207442.0,22843.0,,
2021-10-14,US_MI,0.0,0.0,,,1207442.0,22843.0,,
2021-10-15,US_MI,9970.0,105.0,,,1217412.0,22948.0,,
2021-10-16,US_MI,0.0,0.0,,,1217412.0,22948.0,,
2021-10-17,US_MI,0.0,0.0,,,1217412.0,22948.0,,
2021-10-18,US_MI,9328.0,48.0,,,1226740.0,22996.0,,
2021-10-19,US_MI,0.0,0.0,,,1226740.0,22996.0,,
2021-10-20,US_MI,8766.0,155.0,,,1235506.0,23151.0,,
2021-10-21,US_MI,0.0,0.0,,,1235506.0,23151.0,,
2021-10-22,US_MI,9164.0,135.0,,,1244670.0,23286.0,,
2021-10-23,US_MI,0.0,0.0,,,1244670.0,23286.0,,
2021-10-24,US_MI,0.0,0.0,,,1244670.0,23286.0,,
2021-10-25,US_MI,8557.0,56.0,,,1253227.0,23342.0,,
2021-10-26,US_MI,0.0,0.0,,,1253227.0,23342.0,,
2021-10-27,US_MI,9773.0,160.0,,,1263000.0,23502.0,,
2021-10-28,US_MI,0.0,0.0,,,1263000.0,23502.0,,
2021-10-29,US_MI,9713.0,136.0,,,1272713.0,23638.0,,
2021-10-30,US_MI,0.0,0.0,,,1272713.0,23638.0,,
2021-10-31,US_MI,0.0,0.0,,,1272713.0,23638.0,,
2021-11-01,US_MI,10374.0,68.0,,,1283087.0,23706.0,,
2021-11-02,US_MI,0.0,0.0,,,1283087.0,23706.0,,
2021-11-03,US_MI,11962.0,149.0,,,1295049.0,23855.0,,
2021-11-04,US_MI,0.0,0.0,,,1295049.0,23855.0,,
2021-11-05,US_MI,12138.0,96.0,,,1307187.0,23951.0,,
2021-11-06,US_MI,0.0,0.0,,,1307187.0,23951.0,,
2021-11-07,US_MI,0.0,0.0,,,1307187.0,23951.0,,
2021-11-08,US_MI,10065.0,52.0,,,1317252.0,24003.0,,
2021-11-09,US_MI,0.0,0.0,,,1317252.0,24003.0,,
2021-11-10,US_MI,9354.0,190.0,,,1326606.0,24193.0,,
2021-11-11,US_MI,0.0,0.0,,,1326606.0,24193.0,,
2021-11-12,US_MI,17746.0,91.0,,,1344352.0,24284.0,,
2021-11-13,US_MI,0.0,0.0,,,1344352.0,24284.0,,
2021-11-14,US_MI,0.0,0.0,,,1344352.0,24284.0,,
2021-11-15,US_MI,23116.0,100.0,,,1367468.0,24384.0,,
2021-11-16,US_MI,0.0,0.0,,,1367468.0,24384.0,,
2021-11-17,US_MI,17886.0,275.0,,,1385354.0,24659.0,,
2021-11-18,US_MI,0.0,0.0,,,1385354.0,24659.0,,
2021-11-19,US_MI,20456.0,155.0,,,1405810.0,24814.0,,
2021-11-20,US_MI,0.0,0.0,,,1405810.0,24814.0,,
2021-11-21,US_MI,0.0,0.0,,,1405810.0,24814.0,,
2021-11-22,US_MI,18727.0,86.0,,,1424537.0,24900.0,,
2021-11-23,US_MI,0.0,0.0,,,1424537.0,24900.0,,
2021-11-24,US_MI,20017.0,313.0,,,1444554.0,25213.0,,
2021-11-25,US_MI,0.0,0.0,,,1444554.0,25213.0,,
2021-11-26,US_MI,0.0,0.0,,,1444554.0,25213.0,,
2021-11-27,US_MI,0.0,0.0,,,1444554.0,25213.0,,
2021-11-28,US_MI,0.0,0.0,,,1444554.0,25213.0,,
2021-11-29,US_MI,27734.0,156.0,,,1472288.0,25369.0,,
2021-11-30,US_MI,0.0,0.0,,,1472288.0,25369.0,,
2021-12-01,US_MI,19860.0,397.0,,,1492148.0,25766.0,,
2021-12-02,US_MI,0.0,0.0,,,1492148.0,25766.0,,
2021-12-03,US_MI,22319.0,311.0,,,1514467.0,26077.0,,
2021-12-04,US_MI,0.0,0.0,,,1514467.0,26077.0,,
2021-12-05,US_MI,0.0,0.0,,,1514467.0,26077.0,,
2021-12-06,US_MI,17780.0,130.0,,,1532247.0,26207.0,,
2021-12-07,US_MI,0.0,0.0,,,1532247.0,26207.0,,
2021-12-08,US_MI,18605.0,407.0,,,1550852.0,26614.0,,
2021-12-09,US_MI,0.0,0.0,,,1550852.0,26614.0,,
2021-12-10,US_MI,13775.0,266.0,,,1564627.0,26880.0,,
2021-12-11,US_MI,0.0,0.0,,,1564627.0,26880.0,,
2021-12-12,US_MI,0.0,0.0,,,1564627.0,26880.0,,
2021-12-13,US_MI,17653.0,166.0,,,1582280.0,27046.0,,
2021-12-14,US_MI,0.0,0.0,,,1582280.0,27046.0,,
2021-12-15,US_MI,14374.0,379.0,,,1596654.0,27425.0,,
2021-12-16,US_MI,0.0,0.0,,,1596654.0,27425.0,,
2021-12-17,US_MI,14431.0,280.0,,,1611085.0,27705.0,,
2021-12-18,US_MI,0.0,0.0,,,1611085.0,27705.0,,
2021-12-19,US_MI,0.0,0.0,,,1611085.0,27705.0,,
2021-12-20,US_MI,15186.0,162.0,,,1626271.0,27867.0,,
2021-12-21,US_MI,0.0,0.0,,,1626271.0,27867.0,,
2021-12-22,US_MI,16112.0,443.0,,,1642383.0,28310.0,,
2021-12-23,US_MI,0.0,0.0,,,1642383.0,28310.0,,
2021-12-24,US_MI,0.0,0.0,,,1642383.0,28310.0,,
2021-12-25,US_MI,0.0,0.0,,,1642383.0,28310.0,,
2021-12-26,US_MI,0.0,0.0,,,1642383.0,28310.0,,
2021-12-27,US_MI,34930.0,299.0,,,1677313.0,28609.0,,
2021-12-28,US_MI,0.0,0.0,,,1677313.0,28609.0,,
2021-12-29,US_MI,29042.0,375.0,,,1706355.0,28984.0,,
2021-12-30,US_MI,0.0,0.0,,,1706355.0,28984.0,,
2021-12-31,US_MI,0.0,0.0,,,1706355.0,28984.0,,
2022-01-01,US_MI,0.0,0.0,,,1706355.0,28984.0,,
2022-01-02,US_MI,0.0,0.0,,,1706355.0,28984.0,,
2022-01-03,US_MI,64805.0,323.0,,,1771160.0,29307.0,,
2022-01-04,US_MI,40.0,0.0,,,1771200.0,29307.0,,
2022-01-05,US_MI,32885.0,317.0,,,1804085.0,29624.0,,
2022-01-06,US_MI,0.0,0.0,,,1804085.0,29624.0,,
2022-01-07,US_MI,46706.0,296.0,,,1850791.0,29920.0,,
2022-01-08,US_MI,0.0,0.0,,,1850791.0,29920.0,,
2022-01-09,US_MI,0.0,0.0,,,1850791.0,29920.0,,
2022-01-10,US_MI,49011.0,59.0,,,1899802.0,29979.0,,
2022-01-11,US_MI,0.0,0.0,,,1899802.0,29979.0,,
2022-01-12,US_MI,35706.0,398.0,,,1935508.0,30377.0,,
2022-01-13,US_MI,0.0,0.0,,,1935508.0,30377.0,,
2022-01-14,US_MI,43263.0,297.0,,,1978771.0,30674.0,,
2022-01-15,US_MI,0.0,0.0,,,1978771.0,30674.0,,
2022-01-16,US_MI,0.0,0.0,,,1978771.0,30674.0,,
2022-01-17,US_MI,0.0,0.0,,,1978771.0,30674.0,,
2022-01-18,US_MI,335.0,0.0,,,1979106.0,30674.0,,
2022-01-19,US_MI,98299.0,565.0,,,2077405.0,31239.0,,
2022-01-20,US_MI,0.0,0.0,,,2077405.0,31239.0,,
2022-01-21,US_MI,41175.0,227.0,,,2118580.0,31466.0,,
2022-01-22,US_MI,0.0,0.0,,,2118580.0,31466.0,,
2022-01-23,US_MI,0.0,0.0,,,2118580.0,31466.0,,
2022-01-24,US_MI,44069.0,37.0,,,2162649.0,31503.0,,
2022-01-25,US_MI,0.0,0.0,,,2162649.0,31503.0,,
2022-01-26,US_MI,35213.0,445.0,,,2197862.0,31948.0,,
2022-01-27,US_MI,0.0,0.0,,,2197862.0,31948.0,,
2022-01-28,US_MI,31543.0,211.0,,,2229405.0,32159.0,,
2022-01-29,US_MI,0.0,0.0,,,2229405.0,32159.0,,
2022-01-30,US_MI,0.0,0.0,,,2229405.0,32159.0,,
2022-01-31,US_MI,23283.0,66.0,,,2252688.0,32225.0,,
2022-02-01,US_MI,0.0,0.0,,,2252688.0,32225.0,,
2022-02-02,US_MI,24504.0,374.0,,,2277192.0,32599.0,,
2022-02-03,US_MI,0.0,0.0,,,2277192.0,32599.0,,
2022-02-04,US_MI,12077.0,236.0,,,2289269.0,32835.0,,
2022-02-05,US_MI,0.0,0.0,,,2289269.0,32835.0,,
2022-02-06,US_MI,0.0,0.0,,,2289269.0,32835.0,,
2022-02-07,US_MI,11100.0,39.0,,,2300369.0,32874.0,,
2022-02-08,US_MI,0.0,0.0,,,2300369.0,32874.0,,
2022-02-09,US_MI,10775.0,375.0,,,2311144.0,33249.0,,
2022-02-10,US_MI,0.0,0.0,,,2311144.0,33249.0,,
2022-02-11,US_MI,8000.0,177.0,,,2319144.0,33426.0,,
2022-02-12,US_MI,0.0,0.0,,,2319144.0,33426.0,,
2022-02-13,US_MI,0.0,0.0,,,2319144.0,33426.0,,
2022-02-14,US_MI,6293.0,55.0,,,2325437.0,33481.0,,
2022-02-15,US_MI,0.0,0.0,,,2325437.0,33481.0,,
2022-02-16,US_MI,6325.0,351.0,,,2331762.0,33832.0,,
2022-02-17,US_MI,0.0,0.0,,,2331762.0,33832.0,,
2022-02-18,US_MI,0.0,0.0,,,2331762.0,33832.0,,
2022-02-19,US_MI,0.0,0.0,,,2331762.0,33832.0,,
2022-02-20,US_MI,5769.0,128.0,,,2337531.0,33960.0,,
2022-02-21,US_MI,0.0,0.0,,,2337531.0,33960.0,,
2022-02-22,US_MI,0.0,0.0,,,2337531.0,33960.0,,
2022-02-23,US_MI,7295.0,372.0,,,2344826.0,34332.0,,
2022-02-24,US_MI,0.0,0.0,,,2344826.0,34332.0,,
2022-02-25,US_MI,7492.0,107.0,,,2352318.0,34439.0,,
2022-02-26,US_MI,0.0,0.0,,,2352318.0,34439.0,,
2022-02-27,US_MI,0.0,0.0,,,2352318.0,34439.0,,
2022-02-28,US_MI,2454.0,28.0,,,2354772.0,34467.0,,
2022-03-01,US_MI,0.0,0.0,,,2354772.0,34467.0,,
2022-03-02,US_MI,3108.0,260.0,,,2357880.0,34727.0,,
2022-03-03,US_MI,0.0,0.0,,,2357880.0,34727.0,,
2022-03-04,US_MI,2302.0,75.0,,,2360182.0,34802.0,,
2022-03-05,US_MI,0.0,0.0,,,2360182.0,34802.0,,
2022-03-06,US_MI,0.0,0.0,,,2360182.0,34802.0,,
2022-03-07,US_MI,1853.0,17.0,,,2362035.0,34819.0,,
2022-03-08,US_MI,0.0,0.0,,,2362035.0,34819.0,,
2022-03-09,US_MI,2151.0,277.0,,,2364186.0,35096.0,,
2022-03-10,US_MI,0.0,0.0,,,2364186.0,35096.0,,
2022-03-11,US_MI,1924.0,53.0,,,2366110.0,35149.0,,
2022-03-12,US_MI,0.0,0.0,,,2366110.0,35149.0,,
2022-03-13,US_MI,0.0,0.0,,,2366110.0,35149.0,,
2022-03-14,US_MI,1538.0,22.0,,,2367648.0,35171.0,,
2022-03-15,US_MI,0.0,0.0,,,2367648.0,35171.0,,
2022-03-16,US_MI,2102.0,143.0,,,2369750.0,35314.0,,
2022-03-17,US_MI,0.0,0.0,,,2369750.0,35314.0,,
2022-03-18,US_MI,3000.0,65.0,,,2372750.0,35379.0,,
2022-03-19,US_MI,0.0,0.0,,,2372750.0,35379.0,,
2022-03-20,US_MI,0.0,0.0,,,2372750.0,35379.0,,
2022-03-21,US_MI,1705.0,7.0,,,2374455.0,35386.0,,
2022-03-22,US_MI,0.0,0.0,,,2374455.0,35386.0,,
2022-03-23,US_MI,2052.0,107.0,,,2376507.0,35493.0,,
2022-03-24,US_MI,0.0,0.0,,,2376507.0,35493.0,,
2022-03-25,US_MI,1888.0,39.0,,,2378395.0,35532.0,,
2022-03-26,US_MI,0.0,0.0,,,2378395.0,35532.0,,
2022-03-27,US_MI,0.0,0.0,,,2378395.0,35532.0,,
2022-03-28,US_MI,1433.0,6.0,,,2379828.0,35538.0,,
2022-03-29,US_MI,0.0,0.0,,,2379828.0,35538.0,,
2022-03-30,US_MI,1972.0,84.0,,,2381800.0,35622.0,,
2022-03-31,US_MI,0.0,0.0,,,2381800.0,35622.0,,
2022-04-01,US_MI,1397.0,44.0,,,2383197.0,35666.0,,
2022-04-02,US_MI,0.0,0.0,,,2383197.0,35666.0,,
2022-04-03,US_MI,0.0,0.0,,,2383197.0,35666.0,,
2022-04-04,US_MI,0.0,0.0,,,2383197.0,35666.0,,
2022-04-05,US_MI,0.0,0.0,,,2383197.0,35666.0,,
2022-04-06,US_MI,3737.0,70.0,,,2386934.0,35736.0,,
2022-04-07,US_MI,583.0,0.0,,,2387517.0,35736.0,,
2022-04-08,US_MI,0.0,0.0,,,2387517.0,35736.0,,
2022-04-09,US_MI,0.0,0.0,,,2387517.0,35736.0,,
2022-04-10,US_MI,0.0,0.0,,,2387517.0,35736.0,,
2022-04-11,US_MI,0.0,0.0,,,2387517.0,35736.0,,
2022-04-12,US_MI,0.0,0.0,,,2387517.0,35736.0,,
2022-04-13,US_MI,7692.0,81.0,,,2395209.0,35817.0,,
2022-04-14,US_MI,0.0,0.0,,,2395209.0,35817.0,,
2022-04-15,US_MI,5781.0,40.0,,,2400990.0,35857.0,,
2022-04-16,US_MI,0.0,0.0,,,2400990.0,35857.0,,
2022-04-17,US_MI,0.0,0.0,,,2400990.0,35857.0,,
2022-04-18,US_MI,0.0,0.0,,,2400990.0,35857.0,,
2022-04-19,US_MI,0.0,0.0,,,2400990.0,35857.0,,
2022-04-20,US_MI,4654.0,38.0,,,2405644.0,35895.0,,
2022-04-21,US_MI,5820.0,40.0,,,2411464.0,35935.0,,
2022-04-22,US_MI,0.0,0.0,,,2411464.0,35935.0,,
2022-04-23,US_MI,0.0,0.0,,,2411464.0,35935.0,,
2022-04-24,US_MI,0.0,0.0,,,2411464.0,35935.0,,
2022-04-25,US_MI,0.0,0.0,,,2411464.0,35935.0,,
2022-04-26,US_MI,0.0,0.0,,,2411464.0,35935.0,,
2022-04-27,US_MI,8628.0,26.0,,,2420092.0,35961.0,,
2022-04-28,US_MI,5854.0,41.0,,,2425946.0,36002.0,,
2022-04-29,US_MI,0.0,0.0,,,2425946.0,36002.0,,
2022-04-30,US_MI,0.0,0.0,,,2425946.0,36002.0,,
2022-05-01,US_MI,0.0,0.0,,,2425946.0,36002.0,,
2022-05-02,US_MI,0.0,0.0,,,2425946.0,36002.0,,
2022-05-03,US_MI,0.0,0.0,,,2425946.0,36002.0,,
2022-05-04,US_MI,13042.0,21.0,,,2438988.0,36023.0,,
2022-05-05,US_MI,5903.0,41.0,,,2444891.0,36064.0,,
2022-05-06,US_MI,0.0,0.0,,,2444891.0,36064.0,,
2022-05-07,US_MI,0.0,0.0,,,2444891.0,36064.0,,
2022-05-08,US_MI,0.0,0.0,,,2444891.0,36064.0,,
2022-05-09,US_MI,0.0,0.0,,,2444891.0,36064.0,,
2022-05-10,US_MI,0.0,0.0,,,2444891.0,36064.0,,
2022-05-11,US_MI,21712.0,34.0,,,2466603.0,36098.0,,
2022-05-12,US_MI,5993.0,42.0,,,2472596.0,36140.0,,
2022-05-13,US_MI,0.0,0.0,,,2472596.0,36140.0,,
2022-05-14,US_MI,0.0,0.0,,,2472596.0,36140.0,,
2022-05-15,US_MI,0.0,0.0,,,2472596.0,36140.0,,
2022-05-16,US_MI,0.0,0.0,,,2472596.0,36140.0,,
2022-05-17,US_MI,0.0,0.0,,,2472596.0,36140.0,,
2022-05-18,US_MI,23144.0,36.0,,,2495740.0,36176.0,,
2022-05-19,US_MI,6123.0,42.0,,,2501863.0,36218.0,,
2022-05-20,US_MI,0.0,0.0,,,2501863.0,36218.0,,
2022-05-21,US_MI,0.0,0.0,,,2501863.0,36218.0,,
2022-05-22,US_MI,0.0,0.0,,,2501863.0,36218.0,,
2022-05-23,US_MI,0.0,0.0,,,2501863.0,36218.0,,
2022-05-24,US_MI,0.0,0.0,,,2501863.0,36218.0,,
2022-05-25,US_MI,19747.0,97.0,,,2521610.0,36315.0,,
2022-05-26,US_MI,6221.0,42.0,,,2527831.0,36357.0,,
2022-05-27,US_MI,0.0,0.0,,,2527831.0,36357.0,,
2022-05-28,US_MI,0.0,0.0,,,2527831.0,36357.0,,
2022-05-29,US_MI,0.0,0.0,,,2527831.0,36357.0,,
2022-05-30,US_MI,0.0,0.0,,,2527831.0,36357.0,,
2022-05-31,US_MI,0.0,0.0,,,2527831.0,36357.0,,
2022-06-01,US_MI,13206.0,8.0,,,2541037.0,36365.0,,
2022-06-02,US_MI,6329.0,42.0,,,2547366.0,36407.0,,
2022-06-03,US_MI,0.0,0.0,,,2547366.0,36407.0,,
2022-06-04,US_MI,0.0,0.0,,,2547366.0,36407.0,,
2022-06-05,US_MI,0.0,0.0,,,2547366.0,36407.0,,
2022-06-06,US_MI,0.0,0.0,,,2547366.0,36407.0,,
2022-06-07,US_MI,0.0,0.0,,,2547366.0,36407.0,,
2022-06-08,US_MI,12009.0,89.0,,,2559375.0,36496.0,,
2022-06-09,US_MI,6444.0,42.0,,,2565819.0,36538.0,,
2022-06-10,US_MI,0.0,0.0,,,2565819.0,36538.0,,
2022-06-11,US_MI,0.0,0.0,,,2565819.0,36538.0,,
2022-06-12,US_MI,0.0,0.0,,,2565819.0,36538.0,,
2022-06-13,US_MI,0.0,0.0,,,2565819.0,36538.0,,
2022-06-14,US_MI,0.0,0.0,,,2565819.0,36538.0,,
2022-06-15,US_MI,9071.0,95.0,,,2574890.0,36633.0,,
2020-01-22,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-23,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-24,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-25,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-26,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-27,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-28,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-29,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-30,US_MN,0.0,0.0,,,0.0,0.0,,
2020-01-31,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-01,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-02,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-03,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-04,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-05,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-06,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-07,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-08,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-09,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-10,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-11,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-12,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-13,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-14,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-15,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-16,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-17,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-18,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-19,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-20,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-21,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-22,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-23,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-24,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-25,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-26,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-27,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-28,US_MN,0.0,0.0,,,0.0,0.0,,
2020-02-29,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-01,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-02,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-03,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-04,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-05,US_MN,0.0,0.0,,,0.0,0.0,,
2020-03-06,US_MN,0.0,0.0,,0.0,1.0,0.0,,37.0
2020-03-07,US_MN,1.0,0.0,,13.0,2.0,0.0,,50.0
2020-03-08,US_MN,0.0,0.0,,0.0,2.0,0.0,,50.0
2020-03-09,US_MN,3.0,0.0,,35.0,5.0,0.0,,85.0
2020-03-10,US_MN,6.0,0.0,,58.0,11.0,0.0,,143.0
2020-03-11,US_MN,10.0,0.0,,95.0,21.0,0.0,,238.0
2020-03-12,US_MN,22.0,0.0,,112.0,43.0,0.0,,350.0
2020-03-13,US_MN,19.0,0.0,,253.0,62.0,0.0,,603.0
2020-03-14,US_MN,28.0,0.0,,334.0,90.0,0.0,,937.0
2020-03-15,US_MN,38.0,0.0,,578.0,128.0,0.0,,1515.0
2020-03-16,US_MN,51.0,0.0,,503.0,179.0,0.0,,2018.0
2020-03-17,US_MN,67.0,0.0,,504.0,246.0,0.0,,2522.0
2020-03-18,US_MN,23.0,0.0,,432.0,269.0,0.0,,2954.0
2020-03-19,US_MN,18.0,0.0,,282.0,287.0,0.0,,3236.0
2020-03-20,US_MN,16.0,0.0,,808.0,303.0,0.0,,4044.0
2020-03-21,US_MN,24.0,1.0,,235.0,327.0,1.0,,4279.0
2020-03-22,US_MN,22.0,0.0,,581.0,349.0,1.0,,4860.0
2020-03-23,US_MN,44.0,0.0,,44.0,393.0,1.0,,4904.0
2020-03-24,US_MN,51.0,0.0,,1090.0,444.0,1.0,,5994.0
2020-03-25,US_MN,58.0,0.0,,5696.0,502.0,1.0,121.0,11690.0
2020-03-26,US_MN,63.0,1.0,,1479.0,565.0,2.0,,13169.0
2020-03-27,US_MN,75.0,2.0,55.0,1076.0,640.0,4.0,176.0,14245.0
2020-03-28,US_MN,47.0,1.0,39.0,3837.0,687.0,5.0,215.0,18082.0
2020-03-29,US_MN,38.0,4.0,28.0,1209.0,725.0,9.0,243.0,19291.0
2020-03-30,US_MN,98.0,1.0,0.0,1044.0,823.0,10.0,,20335.0
2020-03-31,US_MN,93.0,2.0,0.0,1516.0,916.0,12.0,,21851.0
2020-04-01,US_MN,57.0,5.0,0.0,1002.0,973.0,17.0,,22853.0
2020-04-02,US_MN,83.0,1.0,0.0,1983.0,1056.0,18.0,,24836.0
2020-04-03,US_MN,63.0,4.0,0.0,1346.0,1119.0,22.0,,26182.0
2020-04-04,US_MN,39.0,2.0,173.0,1663.0,1158.0,24.0,416.0,27845.0
2020-04-05,US_MN,59.0,5.0,6.0,1462.0,1217.0,29.0,422.0,29307.0
2020-04-06,US_MN,113.0,1.0,18.0,1178.0,1330.0,30.0,440.0,30485.0
2020-04-07,US_MN,102.0,4.0,75.0,1550.0,1432.0,34.0,515.0,32035.0
2020-04-08,US_MN,102.0,5.0,78.0,1453.0,1534.0,39.0,593.0,33488.0
2020-04-09,US_MN,103.0,11.0,32.0,1831.0,1637.0,50.0,625.0,35319.0
2020-04-10,US_MN,95.0,7.0,50.0,1759.0,1732.0,57.0,675.0,37078.0
2020-04-11,US_MN,74.0,7.0,54.0,1626.0,1806.0,64.0,729.0,38704.0
2020-04-12,US_MN,58.0,6.0,43.0,1190.0,1864.0,70.0,772.0,39894.0
2020-04-13,US_MN,148.0,0.0,0.0,785.0,2012.0,70.0,772.0,40679.0
2020-04-14,US_MN,153.0,9.0,58.0,1191.0,2165.0,79.0,830.0,41870.0
2020-04-15,US_MN,156.0,8.0,23.0,1696.0,2321.0,87.0,853.0,43566.0
2020-04-16,US_MN,165.0,7.0,73.0,1456.0,2486.0,94.0,926.0,45022.0
2020-04-17,US_MN,182.0,17.0,29.0,1466.0,2668.0,111.0,955.0,46488.0
2020-04-18,US_MN,120.0,10.0,42.0,1482.0,2788.0,121.0,997.0,47970.0
2020-04-19,US_MN,126.0,13.0,29.0,1232.0,2914.0,134.0,1026.0,49202.0
2020-04-20,US_MN,276.0,9.0,33.0,842.0,3190.0,143.0,1059.0,50044.0
2020-04-21,US_MN,262.0,17.0,35.0,1749.0,3452.0,160.0,1094.0,51793.0
2020-04-22,US_MN,306.0,19.0,44.0,2130.0,3758.0,179.0,1138.0,53923.0
2020-04-23,US_MN,512.0,21.0,198.0,2491.0,4270.0,200.0,1336.0,56414.0
2020-04-24,US_MN,518.0,21.0,37.0,3080.0,4788.0,221.0,1373.0,59494.0
2020-04-25,US_MN,339.0,23.0,37.0,2615.0,5127.0,244.0,1410.0,62109.0
2020-04-26,US_MN,385.0,28.0,92.0,2564.0,5512.0,272.0,1502.0,64673.0
2020-04-27,US_MN,675.0,14.0,54.0,2017.0,6187.0,286.0,1556.0,66690.0
2020-04-28,US_MN,601.0,15.0,55.0,3346.0,6788.0,301.0,1611.0,70036.0
2020-04-29,US_MN,680.0,18.0,113.0,7082.0,7468.0,319.0,1724.0,77118.0
2020-04-30,US_MN,648.0,24.0,105.0,4347.0,8116.0,343.0,1829.0,81465.0
2020-05-01,US_MN,620.0,28.0,82.0,4485.0,8736.0,371.0,1911.0,85950.0
